level 3,level 2,level 1
_210000_辽宁省-3,_210100_沈阳市-2,_210124_法库县
_210000_辽宁省-3,_210100_沈阳市-2,_210181_新民市
_210000_辽宁省-3,_210200_大连市-2,_210202_中山区
_210000_辽宁省-3,_210200_大连市-2,_210203_西岗区
_210000_辽宁省-3,_210200_大连市-2,_210204_沙河口区
_210000_辽宁省-3,_210200_大连市-2,_210211_甘井子区
_210000_辽宁省-3,_210200_大连市-2,_210212_旅顺口区
_210000_辽宁省-3,_210200_大连市-2,_210213_金州区
_210000_辽宁省-3,_210200_大连市-2,_210214_普兰店区
_210000_辽宁省-3,_210200_大连市-2,_210224_长海县
_210000_辽宁省-3,_210200_大连市-2,_210281_瓦房店市
_210000_辽宁省-3,_210200_大连市-2,_210283_庄河市
_210000_辽宁省-3,_210300_鞍山市-2,_210302_铁东区
_210000_辽宁省-3,_210300_鞍山市-2,_210303_铁西区
_210000_辽宁省-3,_210300_鞍山市-2,_210304_立山区
_210000_辽宁省-3,_210300_鞍山市-2,_210311_千山区
_210000_辽宁省-3,_210300_鞍山市-2,_210321_台安县
_210000_辽宁省-3,_210300_鞍山市-2,_210323_岫岩满族自治县
_210000_辽宁省-3,_210300_鞍山市-2,_210381_海城市
_210000_辽宁省-3,_210400_抚顺市-2,_210402_新抚区
_210000_辽宁省-3,_210400_抚顺市-2,_210403_东洲区
_210000_辽宁省-3,_210400_抚顺市-2,_210404_望花区
_210000_辽宁省-3,_210400_抚顺市-2,_210411_顺城区
_210000_辽宁省-3,_210400_抚顺市-2,_210421_抚顺县
_210000_辽宁省-3,_210400_抚顺市-2,_210422_新宾满族自治县
_210000_辽宁省-3,_210400_抚顺市-2,_210423_清原满族自治县
_210000_辽宁省-3,_210500_本溪市-2,_210502_平山区
_210000_辽宁省-3,_210500_本溪市-2,_210503_溪湖区
_210000_辽宁省-3,_210500_本溪市-2,_210504_明山区
_210000_辽宁省-3,_210500_本溪市-2,_210505_南芬区
_210000_辽宁省-3,_210500_本溪市-2,_210521_本溪满族自治县
_210000_辽宁省-3,_210500_本溪市-2,_210522_桓仁满族自治县
_210000_辽宁省-3,_210600_丹东市-2,_210602_元宝区
_210000_辽宁省-3,_210600_丹东市-2,_210603_振兴区
_210000_辽宁省-3,_210600_丹东市-2,_210604_振安区
_210000_辽宁省-3,_210600_丹东市-2,_210624_宽甸满族自治县
_210000_辽宁省-3,_210600_丹东市-2,_210681_东港市
_210000_辽宁省-3,_210600_丹东市-2,_210682_凤城市
_210000_辽宁省-3,_210700_锦州市-2,_210702_古塔区
_210000_辽宁省-3,_210700_锦州市-2,_210703_凌河区
_210000_辽宁省-3,_210700_锦州市-2,_210711_太和区
_210000_辽宁省-3,_210700_锦州市-2,_210726_黑山县
_210000_辽宁省-3,_210700_锦州市-2,_210727_义县
_210000_辽宁省-3,_210700_锦州市-2,_210781_凌海市
_210000_辽宁省-3,_210700_锦州市-2,_210782_北镇市
_210000_辽宁省-3,_210800_营口市-2,_210802_站前区
_210000_辽宁省-3,_210800_营口市-2,_210803_西市区
_210000_辽宁省-3,_210800_营口市-2,_210804_鲅鱼圈区
_210000_辽宁省-3,_210800_营口市-2,_210811_老边区
_210000_辽宁省-3,_210800_营口市-2,_210881_盖州市
_210000_辽宁省-3,_210800_营口市-2,_210882_大石桥市
_210000_辽宁省-3,_210900_阜新市-2,_210902_海州区
_210000_辽宁省-3,_210900_阜新市-2,_210903_新邱区
_210000_辽宁省-3,_210900_阜新市-2,_210904_太平区
_210000_辽宁省-3,_210900_阜新市-2,_210905_清河门区
_210000_辽宁省-3,_210900_阜新市-2,_210911_细河区
_210000_辽宁省-3,_210900_阜新市-2,_210921_阜新蒙古族自治县
_210000_辽宁省-3,_210900_阜新市-2,_210922_彰武县
_210000_辽宁省-3,_211000_辽阳市-2,_211002_白塔区
_210000_辽宁省-3,_211000_辽阳市-2,_211003_文圣区
_210000_辽宁省-3,_211000_辽阳市-2,_211004_宏伟区
_210000_辽宁省-3,_211000_辽阳市-2,_211005_弓长岭区
_210000_辽宁省-3,_211000_辽阳市-2,_211011_太子河区
_210000_辽宁省-3,_211000_辽阳市-2,_211021_辽阳县
_210000_辽宁省-3,_211000_辽阳市-2,_211081_灯塔市
_210000_辽宁省-3,_211100_盘锦市-2,_211102_双台子区
_210000_辽宁省-3,_211100_盘锦市-2,_211103_兴隆台区
_210000_辽宁省-3,_211100_盘锦市-2,_211104_大洼区
_210000_辽宁省-3,_211100_盘锦市-2,_211122_盘山县
_210000_辽宁省-3,_211200_铁岭市-2,_211202_银州区
_210000_辽宁省-3,_211200_铁岭市-2,_211204_清河区
_210000_辽宁省-3,_211200_铁岭市-2,_211221_铁岭县
_210000_辽宁省-3,_211200_铁岭市-2,_211223_西丰县
_210000_辽宁省-3,_211200_铁岭市-2,_211224_昌图县
_210000_辽宁省-3,_211200_铁岭市-2,_211281_调兵山市
_210000_辽宁省-3,_211200_铁岭市-2,_211282_开原市
_210000_辽宁省-3,_211300_朝阳市-2,_211302_双塔区
_210000_辽宁省-3,_211300_朝阳市-2,_211303_龙城区
_210000_辽宁省-3,_211300_朝阳市-2,_211321_朝阳县
_210000_辽宁省-3,_211300_朝阳市-2,_211322_建平县
_210000_辽宁省-3,_211300_朝阳市-2,_211324_喀喇沁左翼蒙古族自治县
_210000_辽宁省-3,_211300_朝阳市-2,_211381_北票市
_210000_辽宁省-3,_211300_朝阳市-2,_211382_凌源市
_210000_辽宁省-3,_211400_葫芦岛市-2,_211402_连山区
_210000_辽宁省-3,_211400_葫芦岛市-2,_211403_龙港区
_210000_辽宁省-3,_211400_葫芦岛市-2,_211404_南票区
_210000_辽宁省-3,_211400_葫芦岛市-2,_211421_绥中县
_210000_辽宁省-3,_211400_葫芦岛市-2,_211422_建昌县
_210000_辽宁省-3,_211400_葫芦岛市-2,_211481_兴城市
_220000_吉林省-3,_220100_长春市-2,_220102_南关区
_220000_吉林省-3,_220100_长春市-2,_220103_宽城区
_220000_吉林省-3,_220100_长春市-2,_220104_朝阳区
_220000_吉林省-3,_220100_长春市-2,_220105_二道区
_220000_吉林省-3,_220100_长春市-2,_220106_绿园区
_220000_吉林省-3,_220100_长春市-2,_220112_双阳区
_220000_吉林省-3,_220100_长春市-2,_220113_九台区
_220000_吉林省-3,_220100_长春市-2,_220122_农安县
_220000_吉林省-3,_220100_长春市-2,_220182_榆树市
_220000_吉林省-3,_220100_长春市-2,_220183_德惠市
_220000_吉林省-3,_220100_长春市-2,_220184_公主岭市
_220000_吉林省-3,_220200_吉林市-2,_220202_昌邑区
_220000_吉林省-3,_220200_吉林市-2,_220203_龙潭区
_220000_吉林省-3,_220200_吉林市-2,_220204_船营区
_220000_吉林省-3,_220200_吉林市-2,_220211_丰满区
_220000_吉林省-3,_220200_吉林市-2,_220221_永吉县
_220000_吉林省-3,_220200_吉林市-2,_220281_蛟河市
_220000_吉林省-3,_220200_吉林市-2,_220282_桦甸市
_220000_吉林省-3,_220200_吉林市-2,_220283_舒兰市
_220000_吉林省-3,_220200_吉林市-2,_220284_磐石市
_220000_吉林省-3,_220300_四平市-2,_220302_铁西区
_220000_吉林省-3,_220300_四平市-2,_220303_铁东区
_220000_吉林省-3,_220300_四平市-2,_220322_梨树县
_220000_吉林省-3,_220300_四平市-2,_220323_伊通满族自治县
_220000_吉林省-3,_220300_四平市-2,_220382_双辽市
_220000_吉林省-3,_220400_辽源市-2,_220402_龙山区
_220000_吉林省-3,_220400_辽源市-2,_220403_西安区
_220000_吉林省-3,_220400_辽源市-2,_220421_东丰县
_220000_吉林省-3,_220400_辽源市-2,_220422_东辽县
_220000_吉林省-3,_220500_通化市-2,_220502_东昌区
_220000_吉林省-3,_220500_通化市-2,_220503_二道江区
_220000_吉林省-3,_220500_通化市-2,_220521_通化县
_220000_吉林省-3,_220500_通化市-2,_220523_辉南县
_220000_吉林省-3,_220500_通化市-2,_220524_柳河县
_220000_吉林省-3,_220500_通化市-2,_220581_梅河口市
_220000_吉林省-3,_220500_通化市-2,_220582_集安市
_220000_吉林省-3,_220600_白山市-2,_220602_浑江区
_220000_吉林省-3,_220600_白山市-2,_220605_江源区
_220000_吉林省-3,_220600_白山市-2,_220621_抚松县
_220000_吉林省-3,_220600_白山市-2,_220622_靖宇县
_220000_吉林省-3,_220600_白山市-2,_220623_长白朝鲜族自治县
_220000_吉林省-3,_220600_白山市-2,_220681_临江市
_220000_吉林省-3,_220700_松原市-2,_220702_宁江区
_220000_吉林省-3,_220700_松原市-2,_220721_前郭尔罗斯蒙古族自治县
_220000_吉林省-3,_220700_松原市-2,_220722_长岭县
_220000_吉林省-3,_220700_松原市-2,_220723_乾安县
_220000_吉林省-3,_220700_松原市-2,_220781_扶余市
_220000_吉林省-3,_220800_白城市-2,_220802_洮北区
_220000_吉林省-3,_220800_白城市-2,_220821_镇赉县
_220000_吉林省-3,_220800_白城市-2,_220822_通榆县
_220000_吉林省-3,_220800_白城市-2,_220881_洮南市
_220000_吉林省-3,_220800_白城市-2,_220882_大安市
_220000_吉林省-3,_222400_延边朝鲜族自治州-2,_222401_延吉市
_220000_吉林省-3,_222400_延边朝鲜族自治州-2,_222402_图们市
_220000_吉林省-3,_222400_延边朝鲜族自治州-2,_222403_敦化市
_220000_吉林省-3,_222400_延边朝鲜族自治州-2,_222404_珲春市
_220000_吉林省-3,_222400_延边朝鲜族自治州-2,_222405_龙井市
_220000_吉林省-3,_222400_延边朝鲜族自治州-2,_222406_和龙市
_220000_吉林省-3,_222400_延边朝鲜族自治州-2,_222424_汪清县
_220000_吉林省-3,_222400_延边朝鲜族自治州-2,_222426_安图县
_230000_黑龙江省-3,_230100_哈尔滨市-2,_230102_道里区
_230000_黑龙江省-3,_230100_哈尔滨市-2,_230103_南岗区
_230000_黑龙江省-3,_230100_哈尔滨市-2,_230104_道外区
_230000_黑龙江省-3,_230100_哈尔滨市-2,_230108_平房区
_230000_黑龙江省-3,_230100_哈尔滨市-2,_230109_松北区
_230000_黑龙江省-3,_230100_哈尔滨市-2,_230110_香坊区
_230000_黑龙江省-3,_230100_哈尔滨市-2,_230111_呼兰区
_230000_黑龙江省-3,_230100_哈尔滨市-2,_230112_阿城区
_230000_黑龙江省-3,_230100_哈尔滨市-2,_230113_双城区
_230000_黑龙江省-3,_230100_哈尔滨市-2,_230123_依兰县
_230000_黑龙江省-3,_230100_哈尔滨市-2,_230124_方正县
_230000_黑龙江省-3,_230100_哈尔滨市-2,_230125_宾县
_230000_黑龙江省-3,_230100_哈尔滨市-2,_230126_巴彦县
_230000_黑龙江省-3,_230100_哈尔滨市-2,_230127_木兰县
_230000_黑龙江省-3,_230100_哈尔滨市-2,_230128_通河县
_230000_黑龙江省-3,_230100_哈尔滨市-2,_230129_延寿县
_230000_黑龙江省-3,_230100_哈尔滨市-2,_230183_尚志市
_230000_黑龙江省-3,_230100_哈尔滨市-2,_230184_五常市
_230000_黑龙江省-3,_230200_齐齐哈尔市-2,_230202_龙沙区
_230000_黑龙江省-3,_230200_齐齐哈尔市-2,_230203_建华区
_230000_黑龙江省-3,_230200_齐齐哈尔市-2,_230204_铁锋区
_230000_黑龙江省-3,_230200_齐齐哈尔市-2,_230205_昂昂溪区
_230000_黑龙江省-3,_230200_齐齐哈尔市-2,_230206_富拉尔基区
_230000_黑龙江省-3,_230200_齐齐哈尔市-2,_230207_碾子山区
_230000_黑龙江省-3,_230200_齐齐哈尔市-2,_230208_梅里斯达斡尔族区
_230000_黑龙江省-3,_230200_齐齐哈尔市-2,_230221_龙江县
_230000_黑龙江省-3,_230200_齐齐哈尔市-2,_230223_依安县
_230000_黑龙江省-3,_230200_齐齐哈尔市-2,_230224_泰来县
_230000_黑龙江省-3,_230200_齐齐哈尔市-2,_230225_甘南县
_230000_黑龙江省-3,_230200_齐齐哈尔市-2,_230227_富裕县
_230000_黑龙江省-3,_230200_齐齐哈尔市-2,_230229_克山县
_230000_黑龙江省-3,_230200_齐齐哈尔市-2,_230230_克东县
_230000_黑龙江省-3,_230200_齐齐哈尔市-2,_230231_拜泉县
_230000_黑龙江省-3,_230200_齐齐哈尔市-2,_230281_讷河市
_230000_黑龙江省-3,_230300_鸡西市-2,_230302_鸡冠区
_230000_黑龙江省-3,_230300_鸡西市-2,_230303_恒山区
_230000_黑龙江省-3,_230300_鸡西市-2,_230304_滴道区
_230000_黑龙江省-3,_230300_鸡西市-2,_230305_梨树区
_230000_黑龙江省-3,_230300_鸡西市-2,_230306_城子河区
_230000_黑龙江省-3,_230300_鸡西市-2,_230307_麻山区
_230000_黑龙江省-3,_230300_鸡西市-2,_230321_鸡东县
_230000_黑龙江省-3,_230300_鸡西市-2,_230381_虎林市
_230000_黑龙江省-3,_230300_鸡西市-2,_230382_密山市
_230000_黑龙江省-3,_230400_鹤岗市-2,_230402_向阳区
_230000_黑龙江省-3,_230400_鹤岗市-2,_230403_工农区
_230000_黑龙江省-3,_230400_鹤岗市-2,_230404_南山区
_230000_黑龙江省-3,_230400_鹤岗市-2,_230405_兴安区
_230000_黑龙江省-3,_230400_鹤岗市-2,_230406_东山区
_230000_黑龙江省-3,_230400_鹤岗市-2,_230407_兴山区
_230000_黑龙江省-3,_230400_鹤岗市-2,_230421_萝北县
_230000_黑龙江省-3,_230400_鹤岗市-2,_230422_绥滨县
_230000_黑龙江省-3,_230500_双鸭山市-2,_230502_尖山区
_230000_黑龙江省-3,_230500_双鸭山市-2,_230503_岭东区
_230000_黑龙江省-3,_230500_双鸭山市-2,_230505_四方台区
_230000_黑龙江省-3,_230500_双鸭山市-2,_230506_宝山区
_230000_黑龙江省-3,_230500_双鸭山市-2,_230521_集贤县
_230000_黑龙江省-3,_230500_双鸭山市-2,_230522_友谊县
_230000_黑龙江省-3,_230500_双鸭山市-2,_230523_宝清县
_230000_黑龙江省-3,_230500_双鸭山市-2,_230524_饶河县
_230000_黑龙江省-3,_230600_大庆市-2,_230602_萨尔图区
_230000_黑龙江省-3,_230600_大庆市-2,_230603_龙凤区
_230000_黑龙江省-3,_230600_大庆市-2,_230604_让胡路区
_230000_黑龙江省-3,_230600_大庆市-2,_230605_红岗区
_230000_黑龙江省-3,_230600_大庆市-2,_230606_大同区
_230000_黑龙江省-3,_230600_大庆市-2,_230621_肇州县
_230000_黑龙江省-3,_230600_大庆市-2,_230622_肇源县
_230000_黑龙江省-3,_230600_大庆市-2,_230623_林甸县
_230000_黑龙江省-3,_230600_大庆市-2,_230624_杜尔伯特蒙古族自治县
_230000_黑龙江省-3,_230700_伊春市-2,_230717_伊美区
_230000_黑龙江省-3,_230700_伊春市-2,_230718_乌翠区
_230000_黑龙江省-3,_230700_伊春市-2,_230719_友好区
_230000_黑龙江省-3,_230700_伊春市-2,_230751_金林区
_230000_黑龙江省-3,_230700_伊春市-2,_230722_嘉荫县
_230000_黑龙江省-3,_230700_伊春市-2,_230723_汤旺县
_230000_黑龙江省-3,_230700_伊春市-2,_230724_丰林县
_230000_黑龙江省-3,_230700_伊春市-2,_230725_大箐山县
_230000_黑龙江省-3,_230700_伊春市-2,_230726_南岔县
_230000_黑龙江省-3,_230700_伊春市-2,_230781_铁力市
_230000_黑龙江省-3,_230800_佳木斯市-2,_230803_向阳区
_230000_黑龙江省-3,_230800_佳木斯市-2,_230804_前进区
_230000_黑龙江省-3,_230800_佳木斯市-2,_230805_东风区
_230000_黑龙江省-3,_230800_佳木斯市-2,_230811_郊区
_230000_黑龙江省-3,_230800_佳木斯市-2,_230822_桦南县
_230000_黑龙江省-3,_230800_佳木斯市-2,_230826_桦川县
_230000_黑龙江省-3,_230800_佳木斯市-2,_230828_汤原县
_230000_黑龙江省-3,_230800_佳木斯市-2,_230881_同江市
_230000_黑龙江省-3,_230800_佳木斯市-2,_230882_富锦市
_230000_黑龙江省-3,_230800_佳木斯市-2,_230883_抚远市
_230000_黑龙江省-3,_230900_七台河市-2,_230902_新兴区
_230000_黑龙江省-3,_230900_七台河市-2,_230903_桃山区
_230000_黑龙江省-3,_230900_七台河市-2,_230904_茄子河区
_230000_黑龙江省-3,_230900_七台河市-2,_230921_勃利县
_230000_黑龙江省-3,_231000_牡丹江市-2,_231002_东安区
_230000_黑龙江省-3,_231000_牡丹江市-2,_231003_阳明区
_230000_黑龙江省-3,_231000_牡丹江市-2,_231004_爱民区
_230000_黑龙江省-3,_231000_牡丹江市-2,_231005_西安区
_230000_黑龙江省-3,_231000_牡丹江市-2,_231025_林口县
_230000_黑龙江省-3,_231000_牡丹江市-2,_231081_绥芬河市
_230000_黑龙江省-3,_231000_牡丹江市-2,_231083_海林市
_230000_黑龙江省-3,_231000_牡丹江市-2,_231084_宁安市
_230000_黑龙江省-3,_231000_牡丹江市-2,_231085_穆棱市
_230000_黑龙江省-3,_231000_牡丹江市-2,_231086_东宁市
_230000_黑龙江省-3,_231100_黑河市-2,_231102_爱辉区
_230000_黑龙江省-3,_231100_黑河市-2,_231123_逊克县
_230000_黑龙江省-3,_231100_黑河市-2,_231124_孙吴县
_230000_黑龙江省-3,_231100_黑河市-2,_231181_北安市
_230000_黑龙江省-3,_231100_黑河市-2,_231182_五大连池市
_230000_黑龙江省-3,_231100_黑河市-2,_231183_嫩江市
_230000_黑龙江省-3,_231200_绥化市-2,_231202_北林区
_230000_黑龙江省-3,_231200_绥化市-2,_231221_望奎县
_230000_黑龙江省-3,_231200_绥化市-2,_231222_兰西县
_230000_黑龙江省-3,_231200_绥化市-2,_231223_青冈县
_230000_黑龙江省-3,_231200_绥化市-2,_231224_庆安县
_230000_黑龙江省-3,_231200_绥化市-2,_231225_明水县
_230000_黑龙江省-3,_231200_绥化市-2,_231226_绥棱县
_230000_黑龙江省-3,_231200_绥化市-2,_231281_安达市
_230000_黑龙江省-3,_231200_绥化市-2,_231282_肇东市
_230000_黑龙江省-3,_231200_绥化市-2,_231283_海伦市
_230000_黑龙江省-3,_232700_大兴安岭地区-2,_232701_漠河市
_230000_黑龙江省-3,_232700_大兴安岭地区-2,_232721_呼玛县
_230000_黑龙江省-3,_232700_大兴安岭地区-2,_232722_塔河县
_230000_黑龙江省-3,_232700_大兴安岭地区-2,_232761_加格达奇区
_230000_黑龙江省-3,_232700_大兴安岭地区-2,_232762_松岭区
_230000_黑龙江省-3,_232700_大兴安岭地区-2,_232763_新林区
_230000_黑龙江省-3,_232700_大兴安岭地区-2,_232764_呼中区
_310000_上海市-3,_310000_上海市-2,_310101_黄浦区
_310000_上海市-3,_310000_上海市-2,_310104_徐汇区
_310000_上海市-3,_310000_上海市-2,_310105_长宁区
_310000_上海市-3,_310000_上海市-2,_310106_静安区
_310000_上海市-3,_310000_上海市-2,_310107_普陀区
_310000_上海市-3,_310000_上海市-2,_310109_虹口区
_310000_上海市-3,_310000_上海市-2,_310110_杨浦区
_310000_上海市-3,_310000_上海市-2,_310112_闵行区
_310000_上海市-3,_310000_上海市-2,_310113_宝山区
_310000_上海市-3,_310000_上海市-2,_310114_嘉定区
_310000_上海市-3,_310000_上海市-2,_310115_浦东新区
_310000_上海市-3,_310000_上海市-2,_310116_金山区
_310000_上海市-3,_310000_上海市-2,_310117_松江区
_310000_上海市-3,_310000_上海市-2,_310118_青浦区
_310000_上海市-3,_310000_上海市-2,_310120_奉贤区
_310000_上海市-3,_310000_上海市-2,_310151_崇明区
_320000_江苏省-3,_320100_南京市-2,_320102_玄武区
_320000_江苏省-3,_320100_南京市-2,_320104_秦淮区
_320000_江苏省-3,_320100_南京市-2,_320105_建邺区
